GalaxyName,AGC,FreezeRole,PointIndex,RadiusKpc,RadiusFraction,aN_over_a0,VobsKms,VbarKms,LogKernelAlphaLn,SignedLogResidual_TPG,CumulativeMeanSignedResidual,HistoryStatePriorMeanSignedResidual,Predicted_S_tau_history_v01,SignedLogResidual_HistoryRule,InterpretationGuardrail
UGC11914,011914,predeclared_expansion_candidate,29,2.800000000,0.284842319,5.748666573,290.000000000,244.134114925,0.057735725,0.116032683,0.120131148,0.120277522,1.060138761,0.112755429,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,30,2.990000000,0.304170905,5.396106539,290.000000000,244.422818432,0.061204237,0.111576999,0.119846010,0.120131148,1.060065574,0.108118744,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,31,3.280000000,0.333672431,4.903524908,291.000000000,244.037748965,0.066814308,0.111323420,0.119571088,0.119846010,1.059923005,0.107577482,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,32,3.740000000,0.380467955,4.221895893,292.000000000,241.799532423,0.076527447,0.114904263,0.119425250,0.119571088,1.059785544,0.110663275,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,33,3.830000000,0.389623601,4.103106438,292.000000000,241.224643994,0.078517838,0.115437444,0.119304407,0.119425250,1.059712625,0.111099690,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,34,4.020000000,0.408952187,3.871175637,292.000000000,240.049253696,0.082719745,0.116433518,0.119219969,0.119304407,1.059652203,0.111886446,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,35,4.090000000,0.416073245,3.789821818,292.000000000,239.572489301,0.084302715,0.116960641,0.119155417,0.119219969,1.059609985,0.112336771,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,36,4.120000000,0.419125127,3.755719629,292.000000000,239.365241169,0.084984521,0.117197491,0.119101030,0.119155417,1.059577708,0.112541751,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,37,4.300000000,0.437436419,3.557305472,291.000000000,237.991093048,0.089182143,0.115662931,0.119008108,0.119101030,1.059550515,0.110798789,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,38,4.390000000,0.446592065,3.461361637,291.000000000,237.203800876,0.091365110,0.116974270,0.118954586,0.119008108,1.059504054,0.112005173,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,39,4.490000000,0.456765005,3.360414553,291.000000000,236.366266036,0.093781004,0.118300186,0.118937807,0.118954586,1.059477293,0.113213550,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,40,4.580000000,0.465920651,3.272767463,290.000000000,235.589651152,0.095985284,0.116135636,0.118867753,0.118937807,1.059468903,0.110940926,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,41,4.870000000,0.495422177,3.012295201,289.000000000,233.066117271,0.103198008,0.116891268,0.118819546,0.118867753,1.059433876,0.111346959,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,42,4.910000000,0.499491353,2.978794786,288.000000000,232.716370116,0.104205662,0.114013845,0.118705124,0.118819546,1.059409773,0.108422908,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,43,4.960000000,0.504577823,2.937646166,288.000000000,232.277143344,0.105470816,0.114757916,0.118613329,0.118705124,1.059352562,0.109111177,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,44,5.050000000,0.513733469,2.866643069,287.000000000,231.525267908,0.107728209,0.112481940,0.118473979,0.118613329,1.059306664,0.106730849,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,45,5.140000000,0.522889115,2.797555798,287.000000000,230.747409368,0.110020155,0.113780397,0.118369677,0.118473979,1.059236989,0.107926264,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,46,5.240000000,0.533062055,2.724102514,286.000000000,229.902271694,0.112567272,0.111667296,0.118223973,0.118369677,1.059184839,0.105696953,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,47,5.330000000,0.542217701,2.660173779,286.000000000,229.131344931,0.114882903,0.112947033,0.118111698,0.118223973,1.059111987,0.106874326,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,48,5.420000000,0.551373347,2.599046407,285.000000000,228.387618491,0.117188752,0.110629426,0.117955817,0.118111698,1.059055849,0.104453806,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,49,5.510000000,0.560528993,2.539773959,285.000000000,227.635099710,0.119515603,0.111849178,0.117831192,0.117955817,1.058977909,0.105572640,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,50,5.610000000,0.570701933,2.477606704,284.000000000,226.862915987,0.122058458,0.109463390,0.117663836,0.117831192,1.058915596,0.103074952,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,51,5.710000000,0.580874873,2.419398298,284.000000000,226.171373343,0.124540462,0.110306763,0.117519580,0.117663836,1.058831918,0.103812388,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,52,5.800000000,0.590030519,2.368864625,283.000000000,225.553730140,0.126779401,0.107525020,0.117327376,0.117519580,1.058759790,0.100935431,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,53,5.890000000,0.599186165,2.319458500,283.000000000,224.914184813,0.129048449,0.108352772,0.117158044,0.117327376,1.058663688,0.101669985,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,54,5.980000000,0.608341811,2.272435579,283.000000000,224.317046321,0.131285640,0.109031740,0.117007557,0.117158044,1.058579022,0.102256651,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,55,6.080000000,0.618514751,2.221533154,283.000000000,223.637219890,0.133797533,0.109849066,0.116877403,0.117007557,1.058503779,0.102968857,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,56,6.150000000,0.625635809,2.187739302,283.000000000,223.203622103,0.135519572,0.110272121,0.116759451,0.116877403,1.058438701,0.103321912,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,57,6.170000000,0.627670397,2.178454855,283.000000000,223.091364512,0.136000563,0.110351688,0.116647034,0.116759451,1.058379726,0.103386852,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,58,6.260000000,0.636826043,2.136246648,283.000000000,222.524974216,0.138231491,0.110931825,0.116548496,0.116647034,1.058323517,0.103873745,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,59,6.350000000,0.645981689,2.095224572,283.000000000,221.956591860,0.140471900,0.111522943,0.116463317,0.116548496,1.058274248,0.104370942,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,60,6.730000000,0.684638861,1.933326336,284.000000000,219.495697270,0.150082214,0.117808178,0.116485732,0.116463317,1.058231659,0.110237852,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,61,6.830000000,0.694811801,1.893214717,284.000000000,218.814543210,0.152673102,0.118666020,0.116521474,0.116485732,1.058242866,0.110981278,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,62,6.920000000,0.703967447,1.857932575,285.000000000,218.189535382,0.155028289,0.123000230,0.116625970,0.116521474,1.058260737,0.115210870,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,63,7.370000000,0.749745677,1.691777401,288.000000000,214.867756469,0.167191930,0.138336924,0.116970589,0.116625970,1.058312985,0.130018696,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,64,8.600000000,0.874872838,1.307740383,297.000000000,204.068460767,0.204468519,0.189238203,0.118099770,0.116970589,1.058485294,0.179358802,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC11914,011914,predeclared_expansion_candidate,65,9.830000000,1.000000000,1.014172632,305.000000000,192.131510872,0.247008732,0.241384017,0.119996451,0.118099770,1.059049885,0.229755234,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,1,0.820000000,0.016403281,0.197799317,107.000000000,24.506721527,0.648355782,0.974103111,0.974103111,0.000000000,1.000000000,0.974103111,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,2,2.460000000,0.049209842,0.405619723,159.000000000,60.784518588,0.447414296,0.591790353,0.782946732,0.974103111,1.487051556,0.451546898,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,3,4.100000000,0.082016403,0.447206124,194.000000000,82.397056076,0.422773398,0.503700386,0.689864617,0.782946732,1.391473366,0.393658088,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,4,5.740000000,0.114822965,0.419252211,198.000000000,94.397289156,0.438988581,0.376814182,0.611602008,0.689864617,1.344932309,0.276762877,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,5,7.380000000,0.147629526,0.383391523,211.000000000,102.356477079,0.461965200,0.343614982,0.558004603,0.611602008,1.305801004,0.251373312,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,6,9.020000000,0.180436087,0.379913206,222.000000000,112.644854743,0.464339902,0.297032829,0.514509307,0.558004603,1.279002301,0.212258690,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,7,10.650000000,0.213042609,0.365794990,230.000000000,120.104581928,0.474270807,0.261552930,0.478372682,0.514509307,1.257254654,0.182041021,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,8,12.290000000,0.245849170,0.342529637,239.000000000,124.850680615,0.491742978,0.249399864,0.449751080,0.478372682,1.239186341,0.173507765,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,9,13.930000000,0.278655731,0.313805040,237.000000000,127.224692768,0.515487930,0.206367930,0.422708507,0.449751080,1.224875540,0.132661597,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,10,15.570000000,0.311462292,0.296747927,240.000000000,130.798887037,0.530903436,0.181119951,0.398549652,0.422708507,1.211354254,0.110385906,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,11,17.210000000,0.344268854,0.281231044,245.000000000,133.871447852,0.545904034,0.168769341,0.377660533,0.398549652,1.199274826,0.100765160,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,12,18.850000000,0.377075415,0.259361388,249.000000000,134.547066486,0.568849546,0.165196244,0.359955175,0.377660533,1.188830266,0.098970385,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,13,20.490000000,0.409881976,0.233747435,248.000000000,133.171196585,0.598885314,0.152486546,0.343996050,0.359955175,1.179977588,0.087248419,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,14,22.130000000,0.442688538,0.210042136,250.000000000,131.192744083,0.630396829,0.155969909,0.330565611,0.343996050,1.171998025,0.091584418,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,15,23.770000000,0.475495099,0.187028733,255.000000000,128.302362215,0.665260684,0.176892184,0.320320716,0.330565611,1.165282806,0.112951286,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,16,25.410000000,0.508301660,0.166423226,244.000000000,125.133962416,0.700978742,0.136579546,0.308836893,0.320320716,1.160160358,0.072663789,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,17,27.050000000,0.541108222,0.151422315,244.000000000,123.152851368,0.730324991,0.135432701,0.298636646,0.308836893,1.154418447,0.072292663,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,18,28.680000000,0.573714743,0.141737859,249.000000000,122.686959576,0.751077910,0.147585282,0.290244904,0.298636646,1.149318323,0.085506574,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,19,30.320000000,0.606521304,0.133811322,251.000000000,122.567950746,0.769287357,0.146210521,0.282664147,0.290244904,1.145122452,0.085021972,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,20,31.960000000,0.639327866,0.124955696,249.000000000,121.603845745,0.791114289,0.133846367,0.275223258,0.282664147,1.141332073,0.073292592,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,21,33.600000000,0.672134427,0.113462841,244.000000000,118.812561836,0.822151702,0.119603028,0.267812771,0.275223258,1.137611629,0.059364241,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,22,35.240000000,0.704940988,0.102669605,239.000000000,115.745680265,0.854630394,0.107382752,0.260520497,0.267812771,1.133906385,0.047506392,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,23,36.880000000,0.737747550,0.095126551,238.000000000,113.975689513,0.879630150,0.105210469,0.253767887,0.260520497,1.130260249,0.046037019,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,24,38.520000000,0.770554111,0.090715526,241.000000000,113.749591648,0.895269846,0.111436238,0.247837402,0.253767887,1.126883944,0.053227473,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,25,40.160000000,0.803360672,0.086723141,237.000000000,113.561271788,0.910152503,0.088534527,0.241465287,0.247837402,1.123918701,0.031166988,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,26,41.800000000,0.836167233,0.081816205,228.000000000,112.531394953,0.929491649,0.048856806,0.234057268,0.241465287,1.120732643,-0.007675112,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,27,43.440000000,0.868973795,0.077644447,233.000000000,111.754753590,0.946941420,0.068472045,0.227924482,0.234057268,1.117028634,0.013113340,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,28,45.080000000,0.901780356,0.075849842,233.000000000,112.521416184,0.954759800,0.057627562,0.221842450,0.227924482,1.113962241,0.003459152,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,29,46.710000000,0.934386877,0.071850358,230.000000000,111.477006374,0.972920212,0.044746174,0.215735681,0.221842450,1.110921225,-0.008509599,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,30,48.350000000,0.967193439,0.072356544,226.000000000,113.815927488,0.970562876,0.007633301,0.208798935,0.215735681,1.107867841,-0.044131702,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12506,012506,predeclared_expansion_candidate,31,49.990000000,1.000000000,0.073461101,225.000000000,116.610103765,0.965479445,-0.018471729,0.201467624,0.208798935,1.104399468,-0.068482983,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12732,012732,predeclared_expansion_candidate,1,0.960000000,0.062337662,0.061076115,34.200000000,14.734561412,1.027770482,0.135092888,0.135092888,0.000000000,1.000000000,0.135092888,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12732,012732,predeclared_expansion_candidate,2,1.920000000,0.124675325,0.057280999,49.500000000,20.180029732,1.049575260,0.179646600,0.157369744,0.135092888,1.067546444,0.145641260,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12732,012732,predeclared_expansion_candidate,3,2.880000000,0.187012987,0.051003133,59.900000000,23.321719491,1.089220783,0.206500246,0.173746578,0.157369744,1.078684872,0.166296779,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12732,012732,predeclared_expansion_candidate,4,3.840000000,0.249350649,0.048306685,65.300000000,26.208075091,1.107850143,0.167255925,0.172123915,0.173746578,1.086873289,0.122608500,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12732,012732,predeclared_expansion_candidate,5,4.800000000,0.311688312,0.041096525,69.800000000,27.026453707,1.163558241,0.177063656,0.173111863,0.172123915,1.086061957,0.131818830,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12732,012732,predeclared_expansion_candidate,6,5.760000000,0.374025974,0.039278791,73.800000000,28.943843041,1.179215126,0.157036448,0.170432627,0.173111863,1.086555932,0.111263139,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12732,012732,predeclared_expansion_candidate,7,6.720000000,0.436363636,0.037758744,76.200000000,30.652034190,1.192896554,0.125439137,0.164004986,0.170432627,1.085216314,0.080125339,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12732,012732,predeclared_expansion_candidate,8,7.680000000,0.498701299,0.032203247,79.300000000,30.261910052,1.248258093,0.153192566,0.162653433,0.164004986,1.082002493,0.108669872,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12732,012732,predeclared_expansion_candidate,9,8.640000000,0.561038961,0.032095407,80.300000000,32.043814536,1.249428045,0.107989469,0.156579659,0.162653433,1.081326717,0.063807698,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12732,012732,predeclared_expansion_candidate,10,9.600000000,0.623376623,0.030683349,81.900000000,33.025765699,1.265132578,0.090577665,0.149979460,0.156579659,1.078289830,0.047779889,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12732,012732,predeclared_expansion_candidate,11,10.600000000,0.688311688,0.029813591,84.000000000,34.207865324,1.275180739,0.076301706,0.143281482,0.149979460,1.074989730,0.035131136,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12732,012732,predeclared_expansion_candidate,12,11.500000000,0.746753247,0.031242081,85.600000000,36.474117536,1.258831195,0.038234873,0.134527598,0.143281482,1.071640741,-0.000913621,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12732,012732,predeclared_expansion_candidate,13,12.500000000,0.811688312,0.033752824,87.900000000,39.525371599,1.231879277,-0.003586936,0.123903403,0.134527598,1.067263799,-0.040040418,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12732,012732,predeclared_expansion_candidate,14,13.400000000,0.870129870,0.035706778,90.800000000,42.091424899,1.212299573,-0.025217255,0.113251928,0.123903403,1.061951702,-0.058602123,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12732,012732,predeclared_expansion_candidate,15,14.400000000,0.935064935,0.037407146,95.500000000,44.660587211,1.196142478,-0.026667550,0.103923963,0.113251928,1.056625964,-0.057043182,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
UGC12732,012732,predeclared_expansion_candidate,16,15.400000000,1.000000000,0.037577545,98.000000000,46.290349426,1.194565436,-0.035950073,0.095181835,0.103923963,1.051961981,-0.063841864,yu2022_alfalfa_expanded_scoring_no_af_ac_directional_readout
