GalaxyName,Class,PointIndex,RadiusKpc,RadiusFraction,aN_over_a0,HistoryStatePriorMeanSignedResidual,Predicted_S_tau_history_v01,ModelVelocity_S_tau1,ModelVelocity_HistoryRule,SignedLogResidual_S_tau1,SignedLogResidual_HistoryRule,AbsLogResidual_S_tau1,AbsLogResidual_HistoryRule,DeltaAbsLogResidual_HistoryMinusS1,InterpretationGuardrail
NGC3972,A,6,5.24,0.600917,0.27684,0.021593457,1.010796729,113.624163992,114.059639414,0.020693996,0.016868727,0.020693996,0.016868727,-0.003825269,causal_inner_residual_history_readout_not_external_prediction
NGC3972,A,7,6.11,0.700688,0.277307,0.021443547,1.010721774,122.760506678,123.227471403,0.001948998,-0.001847653,0.001948998,0.001847653,-0.000101345,causal_inner_residual_history_readout_not_external_prediction
NGC3972,A,8,6.98,0.800459,0.234722,0.018658612,1.009329306,124.439406012,124.873698612,0.043715552,0.040231635,0.043715552,0.040231635,-0.003483917,causal_inner_residual_history_readout_not_external_prediction
NGC3972,A,9,7.85,0.900229,0.194397,0.021790729,1.010895365,124.299850735,124.835135755,0.075143002,0.070845847,0.075143002,0.070845847,-0.004297155,causal_inner_residual_history_readout_not_external_prediction
NGC3972,A,10,8.72,1,0.160243,0.027718760,1.013859380,123.194763488,123.905253217,0.084073254,0.078322613,0.084073254,0.078322613,-0.005750641,causal_inner_residual_history_readout_not_external_prediction
NGC4183,A,1,0.87,0.0413892,0.239955,0.000000000,1.000000000,44.241587687,44.241587687,0.062607756,0.062607756,0.062607756,0.062607756,0.000000000,causal_inner_residual_history_readout_not_external_prediction
NGC4183,A,2,1.74,0.0827783,0.189845,0.062607756,1.031303878,58.081821063,58.805198044,0.126285717,0.113908188,0.126285717,0.113908188,-0.012377529,causal_inner_residual_history_readout_not_external_prediction
NGC4183,A,3,2.61,0.124167,0.181111,0.094446737,1.047223368,70.078080871,71.411731416,0.082438203,0.063586103,0.082438203,0.063586103,-0.018852100,causal_inner_residual_history_readout_not_external_prediction
NGC4183,A,4,3.5,0.166508,0.151448,0.090443892,1.045221946,76.655930995,78.119001541,0.111525846,0.092619501,0.111525846,0.092619501,-0.018906345,causal_inner_residual_history_readout_not_external_prediction
NGC4183,A,5,4.37,0.207897,0.152024,0.095714381,1.047857190,85.758807211,87.489372123,0.119039952,0.099061417,0.119039952,0.099061417,-0.019978536,causal_inner_residual_history_readout_not_external_prediction
NGC4183,A,6,5.24,0.249286,0.148897,0.100379495,1.050189748,93.287038905,95.271418093,0.062464391,0.041415720,0.062464391,0.041415720,-0.021048671,causal_inner_residual_history_readout_not_external_prediction
NGC4183,A,7,6.11,0.290676,0.144251,0.094060311,1.047030156,99.718624899,101.721687828,0.032376519,0.012488455,0.032376519,0.012488455,-0.019888064,causal_inner_residual_history_readout_not_external_prediction
NGC4183,A,8,6.98,0.332065,0.140195,0.085248341,1.042624170,105.613809941,107.549753931,0.013039696,-0.005124733,0.013039696,0.005124733,-0.007914962,causal_inner_residual_history_readout_not_external_prediction
NGC4183,A,9,7.85,0.373454,0.139452,0.076222260,1.038111130,111.812190215,113.647066663,-0.007290389,-0.023567538,0.007290389,0.023567538,0.016277149,causal_inner_residual_history_readout_not_external_prediction
NGC4183,A,10,8.72,0.414843,0.138946,0.066943077,1.033471538,117.708525154,119.406474304,-0.032012994,-0.046334975,0.032012994,0.046334975,0.014321980,causal_inner_residual_history_readout_not_external_prediction
NGC4183,A,11,9.6,0.456708,0.124501,0.057047470,1.028523735,119.232138261,120.735532575,-0.036140206,-0.048670344,0.036140206,0.048670344,0.012530138,causal_inner_residual_history_readout_not_external_prediction
NGC4183,A,12,10.47,0.498097,0.108939,0.048575863,1.024287931,119.273893076,120.592395204,-0.071892270,-0.082886023,0.071892270,0.082886023,0.010993753,causal_inner_residual_history_readout_not_external_prediction
NGC4183,A,13,11.35,0.539962,0.101348,0.038536852,1.019268426,121.316321847,122.396367046,-0.097920999,-0.106784323,0.097920999,0.106784323,0.008863324,causal_inner_residual_history_readout_not_external_prediction
NGC4183,A,14,12.31,0.585633,0.0849158,0.028040094,1.014020047,119.272942476,120.072909342,-0.071884300,-0.078568935,0.071884300,0.078568935,0.006684635,causal_inner_residual_history_readout_not_external_prediction
NGC4183,A,15,13.12,0.624167,0.0734689,0.020902637,1.010451319,117.420860260,118.023673423,-0.074416695,-0.079537344,0.074416695,0.079537344,0.005120650,causal_inner_residual_history_readout_not_external_prediction
NGC4183,A,16,14.05,0.668411,0.0648841,0.014548015,1.007274008,116.622545203,117.048241588,-0.076811383,-0.080454944,0.076811383,0.080454944,0.003643561,causal_inner_residual_history_readout_not_external_prediction
NGC4183,A,17,14.98,0.712655,0.0597134,0.008838053,1.004419026,117.142423111,117.405756294,-0.072042604,-0.074288055,0.072042604,0.074288055,0.002245452,causal_inner_residual_history_readout_not_external_prediction
NGC4183,A,18,16.03,0.762607,0.0528236,0.004080367,1.002040184,116.313163997,116.436224785,-0.046756042,-0.047813495,0.046756042,0.047813495,0.001057453,causal_inner_residual_history_readout_not_external_prediction
NGC4183,A,19,16.95,0.806375,0.0464503,0.001256122,1.000628061,114.538427901,114.576453529,-0.040430016,-0.040761951,0.040430016,0.040761951,0.000331935,causal_inner_residual_history_readout_not_external_prediction
NGC4183,A,20,17.88,0.850618,0.0435725,-0.000937885,0.999531057,115.119627833,115.090830284,-0.054623947,-0.054373763,0.054623947,0.054373763,-0.000250185,causal_inner_residual_history_readout_not_external_prediction
NGC4183,A,21,18.93,0.900571,0.0392396,-0.003622188,0.998188906,114.306872813,114.194834975,-0.038406333,-0.037425703,0.038406333,0.037425703,-0.000980630,causal_inner_residual_history_readout_not_external_prediction
NGC4183,A,22,19.97,0.950048,0.0350154,-0.005278576,0.997360712,112.917430520,112.753707433,-0.008157977,-0.006706988,0.008157977,0.006706988,-0.001450989,causal_inner_residual_history_readout_not_external_prediction
NGC4183,A,23,21.02,1,0.0320317,-0.005409458,0.997295271,112.351386990,112.182557473,0.005756475,0.007260297,0.005756475,0.007260297,0.001503822,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,1,0.67,0.0319504,0.701121,0.000000000,1.000000000,55.014154738,55.014154738,-0.227956694,-0.227956694,0.227956694,0.227956694,0.000000000,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,2,1.32,0.0629471,0.593214,-0.227956694,0.886021653,72.997874380,70.815045341,-0.128427112,-0.098068272,0.128427112,0.098068272,-0.030358840,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,3,1.97,0.0939437,0.535684,-0.178191903,0.910904049,86.211242429,84.099606110,-0.162239983,-0.137441274,0.162239983,0.137441274,-0.024798708,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,4,2.62,0.12494,0.484836,-0.172874596,0.913562702,96.216571800,93.827966653,-0.133406686,-0.108268042,0.133406686,0.108268042,-0.025138643,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,5,3.28,0.156414,0.473938,-0.163007619,0.918496191,106.858407534,104.332641703,-0.105075306,-0.081154915,0.105075306,0.081154915,-0.023920391,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,6,3.93,0.187411,0.462921,-0.151421156,0.924289422,116.074000044,113.499981280,-0.129255106,-0.106829859,0.129255106,0.106829859,-0.022425247,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,7,4.58,0.218407,0.415735,-0.147726814,0.926136593,121.006700745,118.270796125,-0.151455023,-0.128585979,0.151455023,0.128585979,-0.022869044,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,8,5.22,0.248927,0.362889,-0.148259416,0.925870292,123.647381207,120.689847284,-0.153994721,-0.129784915,0.153994721,0.129784915,-0.024209805,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,9,5.9,0.281354,0.320347,-0.148976329,0.925511836,126.309379988,123.132282831,-0.175295200,-0.149820154,0.175295200,0.149820154,-0.025475046,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,10,6.54,0.311874,0.280543,-0.151900648,0.924049676,127.476581757,124.054835478,-0.165801448,-0.138592462,0.165801448,0.138592462,-0.027208986,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,11,7.19,0.342871,0.248422,-0.153290728,0.923354636,128.593209978,124.970335208,-0.147123810,-0.118546189,0.147123810,0.118546189,-0.028577620,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,12,7.87,0.375298,0.230113,-0.152730099,0.923634951,131.305671391,127.531943449,-0.141329526,-0.112168422,0.141329526,0.112168422,-0.029161104,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,13,8.51,0.405818,0.215146,-0.151780051,0.924109974,133.655879673,129.761325234,-0.141678244,-0.112106612,0.141678244,0.112106612,-0.029571631,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,14,9.16,0.436814,0.19583,-0.151002989,0.924498505,134.584918863,130.576865227,-0.140021432,-0.109788124,0.140021432,0.109788124,-0.030233308,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,15,9.84,0.469242,0.175113,-0.150218592,0.924890704,134.619130337,130.507496736,-0.131764910,-0.100746047,0.131764910,0.100746047,-0.031018863,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,16,10.48,0.499762,0.158366,-0.148988347,0.925505827,134.549906499,130.366552893,-0.114443439,-0.082858378,0.114443439,0.082858378,-0.031585062,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,17,11.13,0.530758,0.144508,-0.146829290,0.926585355,134.663711592,130.442975389,-0.106990100,-0.075145615,0.106990100,0.075145615,-0.031844484,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,18,11.78,0.561755,0.130993,-0.144485808,0.927757096,134.251600229,130.013700747,-0.095694608,-0.063618791,0.095694608,0.063618791,-0.032075818,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,19,12.43,0.592752,0.119042,-0.141775186,0.929112407,133.730745629,129.498033143,-0.091807373,-0.059644648,0.091807373,0.059644648,-0.032162725,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,20,13.08,0.623748,0.109869,-0.139145301,0.930427349,133.680848349,129.455433348,-0.091434186,-0.059315633,0.091434186,0.059315633,-0.032118553,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,21,13.73,0.654745,0.103153,-0.136759745,0.931620127,134.196513628,129.972066947,-0.087120890,-0.055135202,0.087120890,0.055135202,-0.031985688,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,22,14.38,0.685742,0.0968517,-0.134395990,0.932802005,134.556689732,130.340395166,-0.081704030,-0.049867887,0.081704030,0.049867887,-0.031836143,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,23,15.03,0.716738,0.0905531,-0.132000901,0.933999549,134.587136579,130.389694702,-0.081930279,-0.050246052,0.081930279,0.050246052,-0.031684227,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,24,15.68,0.747735,0.0861049,-0.129823918,0.935088041,135.225820034,131.037676567,-0.094761767,-0.063300534,0.094761767,0.063300534,-0.031461233,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,25,16.33,0.778732,0.0828225,-0.128362995,0.935818503,136.257333273,132.054090366,-0.102360899,-0.071027259,0.102360899,0.071027259,-0.031333640,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,26,16.98,0.809728,0.0797012,-0.127322911,0.936338545,137.204801514,132.976689511,-0.109290356,-0.077989491,0.109290356,0.077989491,-0.031300865,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,27,17.72,0.845017,0.0762849,-0.126629351,0.936685325,138.160867048,133.892672174,-0.132628164,-0.101247979,0.132628164,0.101247979,-0.031380184,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,28,18.28,0.871722,0.0742881,-0.126851529,0.936574235,139.107992940,134.782546509,-0.131229514,-0.099641668,0.131229514,0.099641668,-0.031587846,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,29,19.02,0.90701,0.0712106,-0.127007886,0.936496057,139.931017479,135.542066916,-0.137128524,-0.105261004,0.137128524,0.105261004,-0.031867520,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,30,19.67,0.938007,0.068321,-0.127356873,0.936321563,140.368228447,135.921775773,-0.148478627,-0.116288997,0.148478627,0.116288997,-0.032189631,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,31,20.32,0.969003,0.0651774,-0.128060932,0.935969534,140.461005483,135.951194925,-0.157438166,-0.124804218,0.157438166,0.124804218,-0.032633949,causal_inner_residual_history_readout_not_external_prediction
NGC4559,A,32,20.97,1,0.0617976,-0.129008585,0.935495708,140.189650220,135.615088691,-0.163872657,-0.130697150,0.163872657,0.130697150,-0.033175507,causal_inner_residual_history_readout_not_external_prediction
NGC5055,C,1,0.72,0.0131892,7.61506,0.000000000,1.000000000,148.813784667,148.813784667,-0.174382020,-0.174382020,0.174382020,0.174382020,0.000000000,causal_inner_residual_history_readout_not_external_prediction
NGC5055,C,2,1.43,0.0261953,5.44758,-0.174382020,0.912808990,180.142729024,179.244275119,-0.106153140,-0.101153206,0.106153140,0.101153206,-0.004999935,causal_inner_residual_history_readout_not_external_prediction
NGC5055,C,3,2.16,0.0395677,4.33508,-0.140267580,0.929866210,200.118712085,199.142885549,-0.117127201,-0.112239035,0.117127201,0.112239035,-0.004888166,causal_inner_residual_history_readout_not_external_prediction
NGC5055,C,4,2.87,0.0525737,3.7109,-0.132554120,0.933722940,215.642946583,214.512393892,-0.110933826,-0.105677328,0.110933826,0.105677328,-0.005256498,causal_inner_residual_history_readout_not_external_prediction
NGC5055,C,5,3.59,0.065763,2.81261,-0.127149047,0.936425477,214.535841648,213.189627611,-0.110981446,-0.104686668,0.110981446,0.104686668,-0.006294778,causal_inner_residual_history_readout_not_external_prediction
NGC5055,C,6,4.3,0.078769,2.32803,-0.123915527,0.938042237,217.296688626,215.762085334,-0.134239576,-0.127152272,0.134239576,0.127152272,-0.007087305,causal_inner_residual_history_readout_not_external_prediction
NGC5055,C,7,5.03,0.0921414,2.01528,-0.125636202,0.937181899,221.842540578,220.077154295,-0.128968295,-0.120978628,0.128968295,0.120978628,-0.007989667,causal_inner_residual_history_readout_not_external_prediction
NGC5055,C,8,5.75,0.105331,1.80127,-0.126112215,0.936943893,226.966154718,225.003114559,-0.121496000,-0.112809337,0.121496000,0.112809337,-0.008686664,causal_inner_residual_history_readout_not_external_prediction
NGC5055,C,9,6.46,0.118337,1.65078,-0.125535188,0.937232406,232.593129420,230.466551252,-0.131170708,-0.121985744,0.131170708,0.121985744,-0.009184963,causal_inner_residual_history_readout_not_external_prediction
NGC5055,C,10,7.18,0.131526,1.44774,-0.126161357,0.936919322,233.279421227,230.939695087,-0.134116974,-0.124036622,0.134116974,0.124036622,-0.010080352,causal_inner_residual_history_readout_not_external_prediction
NGC5055,C,11,7.91,0.144898,1.28043,-0.126956919,0.936521541,233.894303174,231.340056714,-0.126993149,-0.116012566,0.126993149,0.116012566,-0.010980582,causal_inner_residual_history_readout_not_external_prediction
NGC5055,C,12,8.62,0.157904,1.14293,-0.126960212,0.936519894,234.218563195,231.474913625,-0.128378541,-0.116595334,0.128378541,0.116595334,-0.011783207,causal_inner_residual_history_readout_not_external_prediction
NGC5055,C,13,11.49,0.210478,0.734473,-0.127078406,0.936460797,231.456621810,227.982014060,-0.116516308,-0.101390571,0.116516308,0.101390571,-0.015125737,causal_inner_residual_history_readout_not_external_prediction
NGC5055,C,14,14.3,0.261953,0.517665,-0.126265937,0.936867031,229.669026037,225.621703405,-0.108763087,-0.090983549,0.108763087,0.090983549,-0.017779537,causal_inner_residual_history_readout_not_external_prediction
NGC5055,C,15,17.19,0.314893,0.376642,-0.125015734,0.937492133,227.080448566,222.564524666,-0.112098375,-0.092011079,0.112098375,0.092011079,-0.020087296,causal_inner_residual_history_readout_not_external_prediction
NGC5055,C,16,20.07,0.36765,0.270651,-0.124154576,0.937922712,220.778193767,215.876828813,-0.098841183,-0.076390642,0.098841183,0.076390642,-0.022450541,causal_inner_residual_history_readout_not_external_prediction
NGC5055,C,17,22.96,0.42059,0.201132,-0.122572489,0.938713755,214.892032221,209.736222748,-0.102277567,-0.077992500,0.102277567,0.077992500,-0.024285067,causal_inner_residual_history_readout_not_external_prediction
NGC5055,C,18,25.85,0.47353,0.155512,-0.121378670,0.939310665,210.093747943,204.747708982,-0.111111887,-0.085336570,0.111111887,0.085336570,-0.025775317,causal_inner_residual_history_readout_not_external_prediction
NGC5055,C,19,28.74,0.52647,0.125878,-0.120808293,0.939595853,207.031427143,201.517050609,-0.117934846,-0.090938239,0.117934846,0.090938239,-0.026996607,causal_inner_residual_history_readout_not_external_prediction
NGC5055,C,20,31.62,0.579227,0.105095,-0.120657059,0.939671470,204.884505229,199.216205866,-0.118439744,-0.090384010,0.118439744,0.090384010,-0.028055735,causal_inner_residual_history_readout_not_external_prediction
